viewCount,likeCount,dislikeCount,favoriteCount,commentCount,category_id,category
2,0,0,0,0,22,People & Blogs
8,0,0,0,0,10,Music
8,1,0,0,1,22,People & Blogs
293,2,0,0,0,22,People & Blogs
1987,55,0,0,8,1,Film & Animation
965,2,0,0,0,22,People & Blogs
53887,1066,42,0,62,22,People & Blogs
145,0,0,0,0,17,Sports
18,0,0,0,0,22,People & Blogs
52,0,0,0,0,22,People & Blogs
391123,4039,1009,0,0,27,Education
4678666,6757,896,0,533,10,Music
107584,771,12,0,41,24,Entertainment
19073,1488,7,0,83,22,People & Blogs
1,0,0,0,0,26,Howto & Style
202,1,2,0,1,22,People & Blogs
603,27,0,0,0,22,People & Blogs
890,39,2,0,7,27,Education
6,0,0,0,0,26,Howto & Style
36,,,0,,22,People & Blogs
116,0,0,0,0,22,People & Blogs
11,0,0,0,0,28,Science & Technology
9325,200,6,0,51,24,Entertainment
108,0,0,0,0,22,People & Blogs
355,0,0,0,0,22,People & Blogs
59,0,0,0,0,22,People & Blogs
447303,8994,336,0,1213,25,News & Politics
39171002,155236,5658,0,23899,10,Music
3,0,0,0,0,26,Howto & Style
9,0,0,0,0,26,Howto & Style
6221,43,7,0,0,27,Education
4,0,0,0,0,26,Howto & Style
35370,,,0,43,25,News & Politics
143845,2762,37,0,451,2,Autos & Vehicles
25654,214,38,0,24,22,People & Blogs
6712,40,1,0,,24,Entertainment
982,69,3,0,7,24,Entertainment
64241,3145,84,0,253,24,Entertainment
29,1,0,0,0,25,News & Politics
3021,86,0,0,27,20,Gaming
5250,89,3,0,4,10,Music
1553429,5532,1065,0,260,24,Entertainment
1410958,6167,1118,0,166,24,Entertainment
120452,1755,134,0,486,19,Travel & Events
2050619,7806,1625,0,344,24,Entertainment
1209797,5955,419,0,364,24,Entertainment
215046,4180,188,0,639,22,People & Blogs
69791,537,68,0,24,24,Entertainment
1013205,2897,483,0,476,24,Entertainment
4496635,19083,4008,0,816,24,Entertainment
909919,5247,839,0,387,24,Entertainment
662652,5893,669,0,623,24,Entertainment
1848561,21405,1313,0,1778,24,Entertainment
125145,962,121,0,183,1,Film & Animation
533936,3385,370,0,153,24,Entertainment
3258,95,7,0,18,22,People & Blogs
646008,2881,155,0,217,24,Entertainment
384753,2694,229,0,423,27,Education
177525,2449,194,0,207,22,People & Blogs
3941353,14767,2165,0,2081,24,Entertainment
24606,125,15,0,8,24,Entertainment
8403,154,28,0,10,10,Music
22555,969,16,0,64,17,Sports
147571,3077,175,0,581,24,Entertainment
658010,5945,459,0,1011,22,People & Blogs
252118,4506,77,0,204,10,Music
124780,257,68,0,9,24,Entertainment
14329,61,38,0,74,22,People & Blogs
742125,3093,171,0,183,24,Entertainment
5906039,20569,4384,0,611,24,Entertainment
75864,2257,56,0,208,28,Science & Technology
2506,18,1,0,0,1,Film & Animation
34606,587,19,0,22,10,Music
1849,94,1,0,23,10,Music
8916,238,16,0,30,27,Education
220196,6270,418,0,634,27,Education
67875,169,37,0,11,24,Entertainment
982819,28204,612,0,1398,20,Gaming
287199,7637,147,0,282,22,People & Blogs
7753,125,1,0,13,28,Science & Technology
46142,83,22,0,1,24,Entertainment
41166,83,15,0,5,24,Entertainment
10329,66,11,0,13,22,People & Blogs
15338,135,10,0,,28,Science & Technology
240490,276,102,0,29,24,Entertainment
166407,3469,106,0,264,24,Entertainment
61085,212,41,0,12,1,Film & Animation
39945,195,28,0,15,1,Film & Animation
258475,2199,352,0,85,27,Education
2897,66,2,0,12,17,Sports
47928,457,52,0,23,24,Entertainment
1064201,19685,1141,0,5713,25,News & Politics
32681,573,16,0,71,27,Education
34229,256,12,0,39,25,News & Politics
47633,1355,48,0,403,20,Gaming
99872,1843,40,0,402,25,News & Politics
37130,229,12,0,7,19,Travel & Events
511,20,0,0,8,24,Entertainment
12604,113,42,0,1,10,Music
2371,35,8,0,20,22,People & Blogs
4193,59,3,0,9,25,News & Politics
2550,32,1,0,5,25,News & Politics
23108,134,10,0,25,25,News & Politics
26616,251,8,0,57,25,News & Politics
31278,1048,20,0,39,22,People & Blogs
587,2,0,0,0,29,Nonprofits & Activism
178,6,1,0,5,22,People & Blogs
29,,,0,,24,Entertainment
1200,22,0,0,7,22,People & Blogs
19564,228,48,0,161,20,Gaming
1309,,,0,55,26,Howto & Style
3848,46,2,0,0,25,News & Politics
10940,51,9,0,8,17,Sports
15651,74,3,0,2,24,Entertainment
719,21,2,0,0,27,Education
24964,132,6,0,24,22,People & Blogs
2851,,,0,10,20,Gaming
24532,154,1,0,,29,Nonprofits & Activism
6884,123,0,0,13,27,Education
713,54,2,0,141,26,Howto & Style
336,31,0,0,0,22,People & Blogs
989,70,0,0,2,29,Nonprofits & Activism
8539,199,13,0,30,10,Music
6886,212,8,0,32,10,Music
3289,16,4,0,17,22,People & Blogs
1524,12,3,0,0,27,Education
26676,183,13,0,375,26,Howto & Style
4819,21,1,0,1,28,Science & Technology
1340,,,0,0,28,Science & Technology
2041,,,0,0,28,Science & Technology
3363,33,3,0,0,25,News & Politics
1450,21,0,0,5,25,News & Politics
25086,130,6,0,44,25,News & Politics
20967,221,10,0,102,25,News & Politics
1952,15,0,0,0,26,Howto & Style
12004,133,4,0,85,25,News & Politics
2344,32,2,0,0,24,Entertainment
1177,,,0,,28,Science & Technology
662,102,0,0,17,24,Entertainment
1026,17,1,0,0,24,Entertainment
252053,617,132,0,256,17,Sports
145,2,0,0,3,22,People & Blogs
48,1,0,0,0,28,Science & Technology
24,6,0,0,1,22,People & Blogs
34,0,0,0,0,28,Science & Technology
25,0,0,0,0,28,Science & Technology
470,0,0,0,1,28,Science & Technology
5190,2,0,0,1,22,People & Blogs
128,0,0,0,0,26,Howto & Style
388,0,0,0,0,22,People & Blogs
212,20,1,0,0,20,Gaming
59,0,0,0,0,24,Entertainment
380,11,3,0,11,22,People & Blogs
83,0,0,0,0,24,Entertainment
121,0,0,0,,22,People & Blogs
1990,3,1,0,9,22,People & Blogs
330,0,0,0,,26,Howto & Style
53,0,0,0,0,24,Entertainment
75,0,0,0,0,24,Entertainment
1,0,0,0,0,22,People & Blogs
67,0,0,0,0,24,Entertainment
11952,2,4,0,1,2,Autos & Vehicles
133,0,0,0,0,24,Entertainment
56,0,0,0,0,24,Entertainment
227,0,0,0,0,17,Sports
119,0,0,0,0,24,Entertainment
629,3,0,0,1,24,Entertainment
17892,139,3,0,10,2,Autos & Vehicles
79,1,0,0,0,24,Entertainment
400,2,0,0,0,22,People & Blogs
88,0,0,0,0,24,Entertainment
14,0,0,0,0,22,People & Blogs
520,2,0,0,1,22,People & Blogs
272734,3543,89,0,172,23,Comedy
98,0,0,0,0,24,Entertainment
341,27,0,0,24,22,People & Blogs
49,0,0,0,0,24,Entertainment
900,22,1,0,1,24,Entertainment
4358,107,2,0,3,28,Science & Technology
13,0,0,0,0,22,People & Blogs
151,1,0,0,8,20,Gaming
171,0,0,0,0,19,Travel & Events
10600,151,6,0,44,22,People & Blogs
380,40,1,0,0,27,Education
161,0,0,0,0,24,Entertainment
2749,113,1,0,15,22,People & Blogs
63,0,0,0,0,24,Entertainment
533740,783,38,0,150,17,Sports
25608,148,1,0,17,10,Music
174,0,0,0,1,24,Entertainment
135,0,0,0,0,24,Entertainment
13230,286,5,0,6,10,Music
5153,98,5,0,2,22,People & Blogs
4985,154,1,0,5,10,Music
42,2,1,0,1,20,Gaming
369,10,2,0,4,20,Gaming
2978,40,1,0,0,10,Music
11,1,0,0,1,23,Comedy
1205,2,0,0,0,1,Film & Animation
633816933,4827159,163440,0,117383,10,Music
2641215,28344,5003,0,1669,10,Music
214,43,1,0,31,22,People & Blogs
526,3,0,0,0,22,People & Blogs
145447644,926436,28975,0,28466,10,Music
12,2,0,0,0,22,People & Blogs
6022573,207608,3573,0,9336,10,Music
376,5,0,0,0,22,People & Blogs
150,8,0,0,0,20,Gaming
211,7,0,0,0,24,Entertainment
22,1,0,0,0,20,Gaming
7,1,0,0,0,20,Gaming
259,8,0,0,5,20,Gaming
28561,88,1,0,2,22,People & Blogs
799,29,1,0,6,22,People & Blogs
8303,189,5,0,56,24,Entertainment
23,0,0,0,0,20,Gaming
1838,53,7,0,11,22,People & Blogs
8,0,0,0,0,22,People & Blogs
5,0,0,0,0,22,People & Blogs
37,5,0,0,3,22,People & Blogs
17,6,0,0,1,20,Gaming
624,30,0,0,6,22,People & Blogs
16,1,0,0,0,20,Gaming
136,6,0,0,2,20,Gaming
16625,91,3,0,2,25,News & Politics
3,0,0,0,0,22,People & Blogs
90,10,1,0,0,20,Gaming
16,1,0,0,0,20,Gaming
1417,20,2,0,5,22,People & Blogs
31,4,1,0,,22,People & Blogs
19,2,0,0,,22,People & Blogs
45,1,0,0,0,22,People & Blogs
5,2,0,0,0,22,People & Blogs
176,3,2,0,1,20,Gaming
64,2,0,0,0,22,People & Blogs
12,0,0,0,,22,People & Blogs
2981,32,5,0,2,26,Howto & Style
765331,1869,194,0,580,24,Entertainment
67,3,2,0,0,20,Gaming
20,4,2,0,3,22,People & Blogs
57,2,0,0,0,20,Gaming
171,2,0,0,0,17,Sports
48,2,1,0,0,22,People & Blogs
42,2,0,0,0,22,People & Blogs
35,0,0,0,0,22,People & Blogs
33,2,1,0,1,22,People & Blogs
42,5,0,0,0,22,People & Blogs
11,0,1,0,,22,People & Blogs
199,0,1,0,0,17,Sports
276,1,0,0,0,23,Comedy
11,0,0,0,0,22,People & Blogs
26400,1726,8,0,104,24,Entertainment
11,2,0,0,0,10,Music
121,5,0,0,2,22,People & Blogs
25,0,0,0,0,17,Sports
103,0,0,0,0,22,People & Blogs
38,0,0,0,0,17,Sports
3260222,25336,762,0,540,10,Music
177,1,0,0,0,17,Sports
40,2,0,0,1,10,Music
16,0,0,0,0,17,Sports
14,1,0,0,0,22,People & Blogs
19,2,0,0,0,22,People & Blogs
40,0,0,0,0,17,Sports
131,0,1,0,0,22,People & Blogs
21704477,150023,10883,0,10012,1,Film & Animation
26,0,0,0,0,17,Sports
12,3,0,0,1,22,People & Blogs
16,0,0,0,0,20,Gaming
30,0,0,0,0,20,Gaming
243,3,0,0,2,22,People & Blogs
1242,16,1,0,3,24,Entertainment
4231,19,1,0,0,24,Entertainment
350,22,0,0,1,19,Travel & Events
14680,160,4,0,,24,Entertainment
36,0,0,0,0,15,Pets & Animals
2381,,,0,28,26,Howto & Style
15228,202,7,0,73,20,Gaming
34,0,0,0,0,1,Film & Animation
822,12,0,0,0,10,Music
4128,13,2,0,5,25,News & Politics
746576,13904,655,0,547,20,Gaming
15483,134,0,0,30,28,Science & Technology
28713,165,10,0,31,22,People & Blogs
917808,5703,1058,0,577,10,Music
28016,42,9,0,0,22,People & Blogs
66702,35,16,0,0,20,Gaming
435,12,0,0,0,10,Music
3451,167,1,0,9,1,Film & Animation
434,31,0,0,8,22,People & Blogs
13023,51,6,0,11,28,Science & Technology
20480,569,26,0,93,10,Music
9254,310,2,0,42,10,Music
258,15,0,0,0,22,People & Blogs
160924,1390,89,0,27,22,People & Blogs
118,9,0,0,3,22,People & Blogs
52384,81,13,0,6,10,Music
133,6,0,0,4,22,People & Blogs
1477,8,2,0,12,22,People & Blogs
244,31,0,0,19,22,People & Blogs
26450,56,6,0,12,10,Music
234,18,0,0,7,22,People & Blogs
88116,693,78,0,21,22,People & Blogs
211,10,0,0,11,22,People & Blogs
18255,31,4,0,2,15,Pets & Animals
27,1,0,0,0,22,People & Blogs
368,15,0,0,9,22,People & Blogs
131,7,0,0,1,22,People & Blogs
101,10,0,0,10,22,People & Blogs
4453,39,1,0,3,10,Music
3747,303,6,0,20,10,Music
2241,241,6,0,72,20,Gaming
366,5,1,0,2,22,People & Blogs
594,8,1,0,7,22,People & Blogs
1834,37,3,0,3,17,Sports
629,24,1,0,4,22,People & Blogs
150,9,0,0,2,22,People & Blogs
16079,293,10,0,22,10,Music
12939,34,0,0,4,22,People & Blogs
122995,292,44,0,,10,Music
1803,43,2,0,23,22,People & Blogs
3119,33,15,0,12,22,People & Blogs
12593,90,5,0,73,20,Gaming
5518,11,0,0,0,10,Music
31,2,0,0,0,22,People & Blogs
144,6,0,0,0,10,Music
11738,35,4,0,7,10,Music
1306,19,1,0,20,20,Gaming
75432,192,11,0,21,10,Music
3328,32,3,0,0,19,Travel & Events
2007,4,0,0,1,10,Music
697,4,1,0,1,10,Music
86,10,1,0,5,28,Science & Technology
6622,3,1,0,1,10,Music
2513,53,8,0,8,22,People & Blogs
474,6,0,0,0,22,People & Blogs
940,3,0,0,0,22,People & Blogs
218,2,1,0,0,22,People & Blogs
4189,49,1,0,10,10,Music
1353,29,1,0,2,22,People & Blogs
313,3,0,0,2,10,Music
45307,375,14,0,192,17,Sports
54322,394,27,0,82,28,Science & Technology
23852,231,6,0,99,17,Sports
55173,197,35,0,146,19,Travel & Events
17549,200,4,0,11,22,People & Blogs
32578,283,13,0,70,22,People & Blogs
16621,106,5,0,22,22,People & Blogs
24530,53,8,0,,28,Science & Technology
6003,151,0,0,49,17,Sports
34326,283,11,0,67,22,People & Blogs
8779,46,1,0,22,22,People & Blogs
99933,1271,22,0,48,22,People & Blogs
26615,296,23,0,114,28,Science & Technology
57519,586,35,0,41,28,Science & Technology
40647,,,0,19,28,Science & Technology
6121,140,20,0,63,28,Science & Technology
56865,4980,61,0,196,27,Education
229673,7460,425,0,600,2,Autos & Vehicles
12696,106,11,0,5,28,Science & Technology
2946,48,3,0,8,17,Sports
2047,4,0,0,0,28,Science & Technology
15191,77,4,0,14,22,People & Blogs
3389,194,0,0,67,28,Science & Technology
4343,64,4,0,6,28,Science & Technology
2529,76,3,0,13,28,Science & Technology
1180,64,1,0,9,28,Science & Technology
5311,30,3,0,8,17,Sports
175043,360,44,0,45,17,Sports
3533,51,30,0,26,28,Science & Technology
10412,367,13,0,1103,17,Sports
17774,143,19,0,30,17,Sports
4355,80,2,0,,17,Sports
714,2,0,0,0,28,Science & Technology
11703,29,10,0,5,26,Howto & Style
129408,449,35,0,27,17,Sports
88681,2433,21,0,211,24,Entertainment
1042,4,0,0,0,22,People & Blogs
630,9,3,0,1,28,Science & Technology
56689,36,6,0,,17,Sports
3311,137,3,0,51,2,Autos & Vehicles
4805,,,0,0,25,News & Politics
319,9,0,0,0,28,Science & Technology
490073,6990,309,0,337,2,Autos & Vehicles
5221,98,5,0,29,28,Science & Technology
481,4,0,0,0,28,Science & Technology
845,33,1,0,13,2,Autos & Vehicles
978,28,0,0,4,24,Entertainment
896,7,0,0,5,28,Science & Technology
896,8,0,0,1,28,Science & Technology
2449,28,1,0,27,17,Sports
1809,21,6,0,14,23,Comedy
1224,9,0,0,3,24,Entertainment
557,22,0,0,6,29,Nonprofits & Activism
1209,2,0,0,0,27,Education
86,0,0,0,0,23,Comedy
9,0,0,0,0,22,People & Blogs
5993,78,2,0,16,10,Music
1294,3,0,0,6,24,Entertainment
137,1,0,0,0,19,Travel & Events
757,3,0,0,0,2,Autos & Vehicles
139,0,0,0,0,22,People & Blogs
32,0,0,0,,22,People & Blogs
630,2,0,0,0,24,Entertainment
193,5,0,0,0,22,People & Blogs
33,3,1,0,1,24,Entertainment
162,2,0,0,0,22,People & Blogs
21643,445,4,0,43,23,Comedy
493,0,0,0,0,23,Comedy
269,1,0,0,0,23,Comedy
361,0,1,0,0,23,Comedy
778,2,0,0,0,1,Film & Animation
394,2,0,0,0,22,People & Blogs
1248,32,0,0,2,22,People & Blogs
1075,2,0,0,2,10,Music
243,1,0,0,0,22,People & Blogs
344,9,0,0,8,22,People & Blogs
235,26,0,0,20,2,Autos & Vehicles
336,11,2,0,3,10,Music
28,3,0,0,0,1,Film & Animation
590,3,0,0,1,22,People & Blogs
1042,4,0,0,0,22,People & Blogs
277,1,0,0,0,22,People & Blogs
93,0,0,0,0,24,Entertainment
234,2,0,0,1,22,People & Blogs
786,8,0,0,0,22,People & Blogs
3041,29,0,0,1,24,Entertainment
553,0,0,0,0,22,People & Blogs
227,3,1,0,0,22,People & Blogs
16,0,0,0,0,24,Entertainment
2638,72,0,0,7,23,Comedy
81,0,0,0,0,23,Comedy
113,3,0,0,0,22,People & Blogs
351,2,0,0,0,22,People & Blogs
41,5,0,0,2,22,People & Blogs
206,0,1,0,0,22,People & Blogs
80,2,0,0,0,23,Comedy
959,42,0,0,7,22,People & Blogs
45648,3001,64,0,555,25,News & Politics
273,1,0,0,0,22,People & Blogs
488,13,1,0,5,25,News & Politics
28813,280,16,0,35,28,Science & Technology
57242,735,38,0,69,20,Gaming
2758,39,3,0,41,28,Science & Technology
1023435,19864,792,0,1039,20,Gaming
107839,1918,100,0,91,20,Gaming
26745,214,6,0,23,28,Science & Technology
13965,221,12,0,44,28,Science & Technology
855817,21642,245,0,1021,20,Gaming
352926,16690,328,0,1791,20,Gaming
14182,463,270,0,137,28,Science & Technology
1979,55,31,0,0,24,Entertainment
25405,75,16,0,5,28,Science & Technology
988,14,3,0,7,28,Science & Technology
61326,1472,47,0,95,26,Howto & Style
370065,8153,140,0,806,20,Gaming
1569,8,2,0,8,22,People & Blogs
229885,1942,139,0,221,26,Howto & Style
92776,2729,212,0,247,20,Gaming
11286,284,7,0,62,28,Science & Technology
9482,36,2,0,1,28,Science & Technology
230,15,1,0,6,24,Entertainment
36092,430,25,0,109,28,Science & Technology
1931,9,1,0,0,28,Science & Technology
4742,16,0,0,0,22,People & Blogs
164,1,0,0,1,19,Travel & Events
109604566,3112705,95786,0,975656,10,Music
6820,95,9,0,12,28,Science & Technology
349,14,3,0,2,28,Science & Technology
9524,338,31,0,42,22,People & Blogs
105,0,0,0,0,28,Science & Technology
918,39,2,0,13,28,Science & Technology
69243,1895,10,0,122,20,Gaming
34215,791,25,0,98,20,Gaming
9182,461,33,0,70,28,Science & Technology
619,4,1,0,2,22,People & Blogs
580446,6996,331,0,514,20,Gaming
3653,85,12,0,24,28,Science & Technology
59319,1053,60,0,79,2,Autos & Vehicles
8423,96,3,0,29,28,Science & Technology
42486,1036,40,0,194,20,Gaming
2894,5,0,0,0,28,Science & Technology
110,1,0,0,0,28,Science & Technology
5962,77,7,0,23,22,People & Blogs
2959,103,3,0,93,20,Gaming
1804,5,0,0,5,28,Science & Technology
6102,107,65,0,69,28,Science & Technology
26672,271,11,0,36,28,Science & Technology
13696,200,7,0,50,28,Science & Technology
58009,169,38,0,21,24,Entertainment
31153,237,16,0,34,28,Science & Technology
11848,379,5,0,44,10,Music
2675,3,0,0,5,19,Travel & Events
1205,11,0,0,4,19,Travel & Events
52,8,0,0,0,22,People & Blogs
2225,5,1,0,1,19,Travel & Events
35,3,0,0,3,17,Sports
58,7,0,0,2,22,People & Blogs
7369,80,7,0,13,28,Science & Technology
15,5,0,0,0,22,People & Blogs
753,8,0,0,0,22,People & Blogs
34,6,0,0,0,22,People & Blogs
41,6,0,0,0,22,People & Blogs
27,6,0,0,0,22,People & Blogs
62,7,0,0,2,22,People & Blogs
26,2,0,0,0,22,People & Blogs
102824,978,52,0,142,25,News & Politics
19,5,0,0,0,22,People & Blogs
899,14,1,0,2,22,People & Blogs
51,6,0,0,0,22,People & Blogs
49,7,0,0,2,22,People & Blogs
17,6,0,0,0,22,People & Blogs
51,7,0,0,0,22,People & Blogs
14095,15,3,0,0,22,People & Blogs
22,6,0,0,0,22,People & Blogs
51,7,0,0,1,22,People & Blogs
82,9,0,0,4,22,People & Blogs
15,5,0,0,0,22,People & Blogs
31,5,0,0,0,22,People & Blogs
32,1,0,0,0,27,Education
50,5,0,0,0,22,People & Blogs
13,5,0,0,0,22,People & Blogs
38,5,0,0,0,22,People & Blogs
20,6,0,0,1,22,People & Blogs
8,0,0,0,0,27,Education
18,6,0,0,0,22,People & Blogs
42,5,0,0,0,22,People & Blogs
11,5,0,0,0,22,People & Blogs
19,6,0,0,0,22,People & Blogs
203,3,0,0,,24,Entertainment
31,6,0,0,1,22,People & Blogs
60,6,0,0,1,22,People & Blogs
584,9,1,0,2,24,Entertainment
55,6,0,0,1,22,People & Blogs
15,5,0,0,0,22,People & Blogs
6,0,0,0,0,22,People & Blogs
12,0,0,0,0,17,Sports
17,0,0,0,0,17,Sports
31,0,0,0,0,27,Education
1007,4,1,0,0,22,People & Blogs
26,0,0,0,0,17,Sports
1589012,38202,1152,0,1280,10,Music
47043,682,49,0,116,20,Gaming
297303,3183,209,0,185,20,Gaming
54680,864,59,0,106,20,Gaming
18121,423,22,0,65,20,Gaming
35121,930,10,0,88,10,Music
11156,120,12,0,26,22,People & Blogs
168718,8364,533,0,1121,22,People & Blogs
10851728,518180,9307,0,70618,10,Music
32581,110,8,0,112,20,Gaming
1431,230,3,0,0,22,People & Blogs
2047,4,0,0,0,20,Gaming
30032,75,6,0,41,20,Gaming
297155,2428,239,0,169,20,Gaming
4492,,,0,3,10,Music
74307,270,17,0,152,20,Gaming
14352,669,7,0,63,10,Music
1227,3,1,0,1,20,Gaming
22958,1247,26,0,81,22,People & Blogs
23833,102,8,0,1,20,Gaming
139559,467,22,0,167,20,Gaming
21602,67,1,0,57,20,Gaming
17214,53,3,0,79,20,Gaming
56731,1277,10,0,28,10,Music
45485,139,24,0,17,2,Autos & Vehicles
124318,526,18,0,551,20,Gaming
9819,32,1,0,16,20,Gaming
45832,176,11,0,75,20,Gaming
11660,112,14,0,20,26,Howto & Style
2990,9,0,0,1,20,Gaming
4876,179,0,0,21,10,Music
3000,7,0,0,8,20,Gaming
4022,26,3,0,3,20,Gaming
2602,4,0,0,1,20,Gaming
10697,17,3,0,25,20,Gaming
57128,345,14,0,63,20,Gaming
10218,66,3,0,3,20,Gaming
3732,31,2,0,2,20,Gaming
6897,310,3,0,25,10,Music
2188,15,0,0,0,17,Sports
24716,148,11,0,13,20,Gaming
16958,69,2,0,5,2,Autos & Vehicles
19034,47,3,0,29,20,Gaming
3759,38,0,0,3,20,Gaming
182716,1985,149,0,212,20,Gaming
18525,53,2,0,112,20,Gaming
5234,5,3,0,9,20,Gaming
5091,6,1,0,7,20,Gaming
44808,297,17,0,48,20,Gaming
178571,1069,59,0,9,20,Gaming
10092,48,3,0,4,20,Gaming
8630,54,1,0,1,20,Gaming
2005,17,0,0,1,20,Gaming
4477,24,0,0,2,20,Gaming
7205,39,1,0,4,20,Gaming
2824,22,0,0,4,20,Gaming
1350,7,0,0,4,20,Gaming
924,7,1,0,0,20,Gaming
2525,11,0,0,1,20,Gaming
2186,8,1,0,3,20,Gaming
1018,10,0,0,0,20,Gaming
8446,48,4,0,4,20,Gaming
3657,16,1,0,12,20,Gaming
1868,10,1,0,2,20,Gaming
2613,31,1,0,9,20,Gaming
3899,25,1,0,0,20,Gaming
983,10,1,0,0,20,Gaming
1626,16,0,0,2,20,Gaming
2100,13,1,0,1,20,Gaming
3015,10,0,0,9,20,Gaming
11346,60,2,0,6,20,Gaming
1130,10,1,0,0,20,Gaming
30955,198,51,0,31,28,Science & Technology
4201,37,1,0,2,20,Gaming
6181,102,19,0,79,22,People & Blogs
624,7,0,0,2,20,Gaming
137491,4998,60,0,483,20,Gaming
31438,343,2,0,49,20,Gaming
3006,14,2,0,0,20,Gaming
1017,7,0,0,1,20,Gaming
27150,267,10,0,45,20,Gaming
2819,13,0,0,2,20,Gaming
29344,280,3,0,72,20,Gaming
8261,41,1,0,9,20,Gaming
950,37,2,0,17,22,People & Blogs
33758,1156,12,0,101,20,Gaming
2794,11,0,0,1,20,Gaming
57936,1191,68,0,248,28,Science & Technology
8630,143,16,0,38,28,Science & Technology
3685,21,1,0,0,20,Gaming
2000,33,2,0,2,28,Science & Technology
2344,8,0,0,0,20,Gaming
11259,200,12,0,18,28,Science & Technology
4988,123,8,0,47,28,Science & Technology
6762,27,1,0,1,20,Gaming
6754,61,24,0,35,28,Science & Technology
5434,37,6,0,6,28,Science & Technology
2399,19,7,0,8,28,Science & Technology
1395,11,0,0,0,20,Gaming
832,7,2,0,3,20,Gaming
21556,868,10,0,94,10,Music
3450352,43290,15805,0,13074,22,People & Blogs
707,41,0,0,4,10,Music
359618,3999,381,0,1174,24,Entertainment
1272434,31218,325,0,581,10,Music
1041852,25699,141,0,904,20,Gaming
1412639,4208,559,0,1207,27,Education
1019742,40645,600,0,2560,24,Entertainment
627957,14617,132,0,448,10,Music
310918,4279,84,0,282,10,Music
16017,912,9,0,43,10,Music
1276652,46922,731,0,1870,22,People & Blogs
41045641,471597,5814,0,13354,10,Music
12794,277,31,0,59,10,Music
7344225,46869,6276,0,6991,25,News & Politics
89049,1792,15,0,50,10,Music
6125,79,5,0,3,10,Music
134085,2483,40,0,114,10,Music
88155,1766,27,0,41,10,Music
11953,119,5,0,38,27,Education
263379,2653,109,0,104,10,Music
124556,696,22,0,102,10,Music
14952,28,0,0,5,10,Music
57996,1199,15,0,30,10,Music
22340,575,12,0,53,10,Music
112276,3043,31,0,100,10,Music
971946,13804,374,0,1106,24,Entertainment
5195704,158444,9232,0,6563,24,Entertainment
56258,1567,12,0,67,10,Music
27543,676,7,0,45,10,Music
4633519,11554,1578,0,325,10,Music
907,58,1,0,7,10,Music
57700,307,11,0,8,10,Music
5741,298,2,0,55,10,Music
10852,356,8,0,25,10,Music
203,9,0,0,1,22,People & Blogs
951,62,0,0,8,10,Music
266,12,0,0,5,22,People & Blogs
47221,978,28,0,208,10,Music
48333,1154,15,0,58,10,Music
39782,333,47,0,32,27,Education
50527,804,20,0,99,26,Howto & Style
260745,3533,123,0,436,26,Howto & Style
38522,869,12,0,22,10,Music
884,28,0,0,1,10,Music
3463,180,1,0,28,10,Music
1694,22,1,0,4,27,Education
11873,35,7,0,2,25,News & Politics
22553,442,17,0,144,22,People & Blogs
55808,566,17,0,37,19,Travel & Events
506758,5550,287,0,157,10,Music
984210,20826,293,0,482,10,Music
1089,28,0,0,3,10,Music
1564,54,3,0,0,22,People & Blogs
281811,2427,58,0,373,10,Music
831,16,0,0,0,22,People & Blogs
2594,133,49,0,0,10,Music
1047,27,1,0,0,22,People & Blogs
434,26,2,0,23,20,Gaming
26216,194,8,0,26,17,Sports
994,25,1,0,0,22,People & Blogs
125894,807,14,0,81,10,Music
11264,445,7,0,71,10,Music
1439031,9802,192,0,373,10,Music
2522063,15486,337,0,759,10,Music
117653,1485,57,0,94,10,Music
962055,6037,99,0,130,10,Music
19834,70,3,0,4,22,People & Blogs
6567,21,1,0,0,22,People & Blogs
17692,85,3,0,1,22,People & Blogs
8470,69,5,0,5,10,Music
5797,45,1,0,8,17,Sports
8061,53,4,0,2,22,People & Blogs
4087,26,0,0,2,22,People & Blogs
198,6,0,0,,23,Comedy
8245,358,26,0,20,28,Science & Technology
38045,2631,42,0,189,28,Science & Technology
6649,30,1,0,0,22,People & Blogs
32319,1186,51,0,107,20,Gaming
14405,79,4,0,18,17,Sports
5270,31,0,0,0,22,People & Blogs
3636,70,151,0,43,10,Music
2616,17,7,0,,17,Sports
1708,38,14,0,4,28,Science & Technology
195,0,0,0,0,29,Nonprofits & Activism
15467,29,1,0,25,19,Travel & Events
36528,395,21,0,102,10,Music
1224,29,66,0,20,10,Music
181,3,0,0,0,22,People & Blogs
3578,53,2,0,8,17,Sports
840,17,68,0,20,10,Music
5526,213,16,0,38,22,People & Blogs
912,25,48,0,19,10,Music
4857,377,4,0,59,20,Gaming
27,1,0,0,0,20,Gaming
1410,57,5,0,3,28,Science & Technology
554,20,28,0,11,10,Music
8576,471,19,0,64,20,Gaming
3353,39,0,0,3,17,Sports
1531,,,0,0,10,Music
